                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                0.75432,                0.95968,                 1.2703,                0.79448,                0.80143,                0.84453,                0.66809,                0.78138,                 0.7061,                 1.4711,               0.008947,               0.008947,               0.008947
                    120,                0.75732,                0.95595,                 1.2723,                0.79965,                0.79317,                 0.8437,                0.66803,                0.78042,                0.70517,                 1.4702,               0.008938,               0.008938,               0.008938
                    121,                0.74462,                0.94839,                 1.2617,                0.80477,                0.78517,                0.84387,                0.66866,                0.78154,                0.70375,                 1.4728,               0.008929,               0.008929,               0.008929
                    122,                 0.7513,                0.95622,                 1.2737,                0.80055,                0.78917,                0.84426,                  0.669,                0.78165,                0.70146,                  1.471,                0.00892,                0.00892,                0.00892
                    123,                0.75526,                0.96833,                  1.273,                0.79907,                0.79064,                0.84378,                0.66883,                0.78213,                0.70149,                   1.47,               0.008911,               0.008911,               0.008911
                    124,                0.74901,                  0.939,                 1.2642,                0.80944,                0.78113,                0.84382,                0.66884,                0.78146,                0.70047,                 1.4687,               0.008902,               0.008902,               0.008902
                    125,                0.75039,                0.94674,                 1.2684,                0.80991,                0.78034,                 0.8444,                0.66907,                0.78097,                0.69852,                 1.4679,               0.008893,               0.008893,               0.008893
                    126,                0.75571,                0.94576,                 1.2716,                0.79234,                0.80175,                 0.8444,                0.66919,                0.78029,                0.69792,                 1.4677,               0.008884,               0.008884,               0.008884
                    127,                 0.7467,                0.94126,                 1.2661,                0.79268,                0.80164,                0.84482,                0.66908,                0.78014,                0.69936,                 1.4683,               0.008875,               0.008875,               0.008875
                    128,                0.75405,                0.93479,                 1.2701,                0.78949,                0.79894,                0.84512,                0.66959,                0.77968,                 0.6997,                 1.4685,               0.008866,               0.008866,               0.008866
                    129,                0.75227,                0.95519,                 1.2671,                0.79699,                0.79342,                0.84544,                0.66974,                0.78115,                0.70129,                 1.4711,               0.008857,               0.008857,               0.008857
                    130,                 0.7522,                0.95176,                 1.2675,                0.79188,                0.79822,                 0.8449,                0.66919,                0.78176,                  0.702,                 1.4719,               0.008848,               0.008848,               0.008848
                    131,                0.74892,                0.93629,                 1.2641,                0.79117,                0.79793,                0.84507,                  0.669,                0.78215,                0.70389,                 1.4726,               0.008839,               0.008839,               0.008839
                    132,                0.75056,                0.94374,                 1.2622,                0.78793,                0.80184,                0.84536,                0.66937,                0.78199,                0.70516,                 1.4721,                0.00883,                0.00883,                0.00883
                    133,                0.74037,                0.94518,                 1.2569,                0.79738,                0.79092,                0.84462,                0.66907,                0.78216,                 0.7051,                  1.473,               0.008821,               0.008821,               0.008821
                    134,                0.75533,                0.94474,                 1.2738,                0.80006,                0.78444,                 0.8454,                0.66839,                0.78254,                0.70572,                 1.4734,               0.008812,               0.008812,               0.008812
                    135,                0.73854,                 0.9344,                 1.2572,                0.80143,                0.79185,                0.84627,                0.66932,                0.78177,                0.70398,                 1.4716,               0.008803,               0.008803,               0.008803
                    136,                0.74632,                0.93666,                 1.2637,                0.80243,                0.79331,                0.84616,                0.66868,                0.78172,                 0.7018,                 1.4719,               0.008794,               0.008794,               0.008794
                    137,                0.75203,                0.93052,                 1.2664,                0.80193,                0.79287,                0.84707,                0.66889,                0.78257,                0.70002,                 1.4728,               0.008785,               0.008785,               0.008785
                    138,                0.74174,                0.92481,                  1.259,                0.80039,                0.79333,                0.84744,                0.66855,                0.78331,                0.69877,                  1.474,               0.008776,               0.008776,               0.008776
                    139,                0.74826,                0.93189,                 1.2629,                 0.8063,                0.78871,                 0.8475,                0.66938,                0.78381,                0.69785,                 1.4746,               0.008767,               0.008767,               0.008767
                    140,                0.74215,                0.92881,                 1.2558,                0.81149,                0.78408,                 0.8482,                0.66991,                0.78396,                0.69763,                 1.4747,               0.008758,               0.008758,               0.008758
                    141,                0.74503,                0.92224,                 1.2605,                0.81173,                0.78479,                0.84826,                 0.6696,                0.78361,                0.69729,                 1.4743,               0.008749,               0.008749,               0.008749
                    142,                 0.7456,                 0.9218,                 1.2603,                0.81118,                0.78433,                0.84835,                0.67075,                0.78327,                 0.6968,                  1.474,                0.00874,                0.00874,                0.00874
                    143,                0.74558,                0.92842,                 1.2586,                0.80776,                0.78801,                0.84813,                0.67131,                 0.7827,                0.69656,                 1.4733,               0.008731,               0.008731,               0.008731
                    144,                0.74535,                 0.9157,                 1.2632,                0.80713,                0.78817,                 0.8479,                0.67149,                0.78182,                0.69763,                 1.4722,               0.008722,               0.008722,               0.008722
                    145,                0.73725,                0.91691,                 1.2555,                 0.8031,                0.78581,                0.84791,                0.67181,                0.78143,                0.69689,                 1.4718,               0.008713,               0.008713,               0.008713
                    146,                0.73981,                0.91662,                 1.2556,                0.80382,                0.78445,                0.84862,                0.67251,                0.78168,                0.69612,                 1.4721,               0.008704,               0.008704,               0.008704
                    147,                0.73731,                0.90481,                 1.2569,                0.79136,                0.80523,                0.84942,                0.67313,                 0.7815,                0.69585,                 1.4717,               0.008695,               0.008695,               0.008695
                    148,                0.74274,                0.92272,                 1.2558,                0.78991,                0.80595,                0.84962,                0.67331,                0.78167,                0.69612,                 1.4719,               0.008686,               0.008686,               0.008686
                    149,                0.74174,                0.90739,                 1.2573,                0.79202,                0.80378,                0.84967,                0.67314,                0.78122,                0.69556,                 1.4715,               0.008677,               0.008677,               0.008677
                    150,                0.74044,                0.91008,                 1.2561,                0.78977,                0.80586,                0.84999,                0.67367,                0.78098,                0.69532,                 1.4715,               0.008668,               0.008668,               0.008668
                    151,                0.74274,                0.91656,                 1.2567,                0.79179,                0.80295,                0.85045,                0.67468,                0.78069,                0.69456,                 1.4714,               0.008659,               0.008659,               0.008659
                    152,                0.74356,                0.91025,                 1.2601,                0.80777,                0.78091,                0.85053,                0.67428,                 0.7807,                0.69416,                 1.4715,                0.00865,                0.00865,                0.00865
                    153,                0.73926,                0.91017,                 1.2569,                0.80811,                0.77911,                0.85047,                0.67383,                0.78067,                0.69454,                 1.4714,               0.008641,               0.008641,               0.008641
                    154,                0.73499,                0.90851,                 1.2536,                0.81823,                0.77321,                0.85078,                0.67434,                0.78037,                0.69451,                 1.4711,               0.008632,               0.008632,               0.008632
                    155,                0.73919,                0.91055,                 1.2551,                0.81797,                0.77378,                0.85095,                0.67477,                0.78004,                0.69484,                 1.4706,               0.008623,               0.008623,               0.008623
                    156,                0.73611,                 0.9127,                 1.2517,                0.80363,                0.78259,                0.85098,                0.67466,                0.77999,                0.69414,                 1.4705,               0.008614,               0.008614,               0.008614
                    157,                0.74226,                0.90405,                 1.2576,                0.79863,                0.78827,                0.85113,                0.67467,                0.78019,                0.69318,                 1.4705,               0.008605,               0.008605,               0.008605
                    158,                0.73448,                0.90284,                 1.2489,                0.79114,                0.80116,                0.85112,                0.67469,                0.78025,                0.69297,                 1.4707,               0.008596,               0.008596,               0.008596
                    159,                0.73597,                0.89742,                 1.2562,                0.79346,                0.79772,                0.85116,                0.67514,                0.78018,                0.69319,                 1.4705,               0.008587,               0.008587,               0.008587
                    160,                0.73476,                0.90357,                 1.2517,                0.79529,                0.79625,                0.85104,                0.67482,                 0.7805,                0.69293,                 1.4708,               0.008578,               0.008578,               0.008578
                    161,                0.73446,                0.90042,                  1.251,                0.79877,                0.79499,                0.85123,                0.67565,                0.78062,                0.69287,                  1.471,               0.008569,               0.008569,               0.008569
                    162,                0.73114,                0.88728,                 1.2502,                0.80323,                0.79035,                0.85143,                0.67569,                0.78073,                0.69242,                 1.4713,                0.00856,                0.00856,                0.00856
                    163,                0.73609,                0.89239,                 1.2506,                0.79905,                0.79278,                0.85204,                0.67616,                0.78069,                0.69199,                 1.4716,               0.008551,               0.008551,               0.008551
                    164,                 0.7356,                0.89576,                 1.2525,                 0.7969,                0.79314,                0.85218,                0.67633,                0.78106,                0.69159,                 1.4722,               0.008542,               0.008542,               0.008542
                    165,                0.73213,                0.89491,                  1.247,                0.79481,                0.79974,                0.85171,                0.67623,                0.78088,                0.69154,                 1.4721,               0.008533,               0.008533,               0.008533
                    166,                0.73216,                0.89699,                 1.2518,                0.78736,                0.80808,                0.85198,                0.67664,                0.78092,                0.69159,                  1.472,               0.008524,               0.008524,               0.008524
                    167,                 0.7322,                0.88887,                 1.2493,                 0.7863,                0.81063,                0.85164,                0.67621,                0.78104,                 0.6913,                 1.4721,               0.008515,               0.008515,               0.008515
                    168,                0.72975,                 0.8964,                 1.2483,                0.78515,                0.81166,                0.85169,                0.67637,                0.78099,                 0.6916,                  1.472,               0.008506,               0.008506,               0.008506
                    169,                 0.7356,                0.90006,                 1.2551,                0.78284,                0.81119,                0.85176,                0.67624,                 0.7807,                0.69132,                 1.4716,               0.008497,               0.008497,               0.008497
                    170,                0.72851,                0.88975,                 1.2504,                0.78436,                0.81208,                0.85179,                0.67638,                0.78036,                0.69137,                 1.4711,               0.008488,               0.008488,               0.008488
                    171,                0.73307,                 0.8832,                 1.2501,                0.78702,                0.80837,                0.85182,                0.67637,                0.78036,                0.69061,                  1.471,               0.008479,               0.008479,               0.008479
                    172,                0.73315,                0.88902,                 1.2492,                0.78678,                0.80923,                0.85163,                0.67689,                0.78015,                0.69067,                 1.4709,                0.00847,                0.00847,                0.00847
                    173,                 0.7345,                0.88646,                 1.2489,                0.78554,                0.81078,                0.85172,                0.67615,                0.78008,                0.69031,                 1.4707,               0.008461,               0.008461,               0.008461
                    174,                0.73416,                0.89082,                 1.2514,                0.79524,                 0.7977,                0.85165,                0.67656,                0.77993,                0.69031,                 1.4703,               0.008452,               0.008452,               0.008452
                    175,                0.73501,                0.89462,                 1.2514,                0.79362,                0.79922,                0.85164,                0.67665,                0.77987,                0.69052,                 1.4701,               0.008443,               0.008443,               0.008443
                    176,                0.73803,                0.89794,                 1.2547,                0.79651,                0.79473,                 0.8516,                0.67614,                0.77986,                0.69082,                   1.47,               0.008434,               0.008434,               0.008434
                    177,                0.73603,                 0.8854,                  1.252,                0.81621,                0.77847,                0.85172,                 0.6766,                0.77983,                0.69076,                 1.4699,               0.008425,               0.008425,               0.008425
                    178,                0.74018,                 0.8958,                 1.2545,                0.81424,                0.78066,                0.85188,                0.67636,                0.77994,                0.69073,                 1.4698,               0.008416,               0.008416,               0.008416
                    179,                0.72967,                0.88489,                 1.2497,                  0.813,                0.78653,                 0.8519,                0.67684,                0.77987,                0.69064,                 1.4699,               0.008407,               0.008407,               0.008407
                    180,                0.73294,                0.88951,                 1.2484,                0.80478,                0.79213,                0.85194,                0.67659,                0.77996,                0.69081,                   1.47,               0.008398,               0.008398,               0.008398
                    181,                0.73637,                0.88948,                 1.2507,                0.80148,                0.79256,                0.85201,                0.67677,                0.78007,                 0.6907,                 1.4702,               0.008389,               0.008389,               0.008389
                    182,                  0.731,                0.88327,                 1.2503,                0.80684,                0.79183,                0.85223,                 0.6772,                 0.7801,                0.69084,                 1.4703,                0.00838,                0.00838,                0.00838
                    183,                0.73316,                0.88903,                 1.2524,                0.80512,                0.79203,                0.85242,                0.67724,                0.78022,                0.69118,                 1.4704,               0.008371,               0.008371,               0.008371
                    184,                 0.7355,                0.88802,                 1.2488,                0.80696,                0.79178,                0.85266,                0.67694,                 0.7803,                0.69137,                 1.4705,               0.008362,               0.008362,               0.008362
                    185,                0.73349,                0.87659,                 1.2486,                0.80576,                0.79134,                0.85262,                0.67754,                0.78031,                0.69133,                 1.4703,               0.008353,               0.008353,               0.008353
                    186,                 0.7286,                0.87813,                 1.2455,                0.81002,                0.78878,                0.85246,                0.67695,                0.78023,                 0.6913,                 1.4702,               0.008344,               0.008344,               0.008344
                    187,                0.73454,                0.88214,                 1.2545,                0.80919,                0.78954,                0.85271,                0.67725,                0.78032,                0.69123,                 1.4702,               0.008335,               0.008335,               0.008335
                    188,                0.72406,                0.87149,                 1.2455,                0.80471,                0.79079,                0.85296,                0.67754,                 0.7803,                0.69144,                 1.4703,               0.008326,               0.008326,               0.008326
                    189,                  0.732,                 0.8868,                 1.2477,                 0.7972,                0.79427,                0.85241,                0.67693,                 0.7803,                 0.6914,                 1.4703,               0.008317,               0.008317,               0.008317
                    190,                0.73575,                0.87669,                 1.2501,                0.79682,                0.79474,                0.85236,                0.67655,                0.78052,                0.69137,                 1.4705,               0.008308,               0.008308,               0.008308
                    191,                0.72921,                0.86814,                 1.2467,                0.79757,                0.79392,                0.85208,                0.67592,                0.78066,                0.69147,                 1.4706,               0.008299,               0.008299,               0.008299
                    192,                0.73086,                0.87045,                 1.2437,                0.79761,                0.79371,                0.85207,                0.67647,                0.78075,                0.69138,                 1.4706,                0.00829,                0.00829,                0.00829
                    193,                0.72512,                0.87377,                 1.2444,                0.80257,                0.79002,                0.85216,                0.67622,                0.78083,                0.69132,                 1.4709,               0.008281,               0.008281,               0.008281
                    194,                0.72615,                0.86956,                 1.2488,                0.80768,                0.78807,                0.85235,                0.67596,                0.78074,                0.69122,                 1.4709,               0.008272,               0.008272,               0.008272
                    195,                0.72751,                 0.8591,                 1.2428,                0.80402,                0.78776,                0.85237,                 0.6758,                0.78072,                0.69097,                 1.4708,               0.008263,               0.008263,               0.008263
                    196,                0.72769,                0.86471,                 1.2436,                0.80427,                0.78768,                0.85263,                0.67576,                 0.7809,                0.69111,                 1.4707,               0.008254,               0.008254,               0.008254
                    197,                 0.7284,                0.87814,                 1.2502,                0.80375,                0.78838,                0.85249,                0.67573,                0.78092,                0.69131,                 1.4708,               0.008245,               0.008245,               0.008245
                    198,                0.72946,                0.86169,                 1.2483,                0.82228,                0.77433,                0.85258,                 0.6762,                  0.781,                0.69145,                 1.4709,               0.008236,               0.008236,               0.008236
                    199,                0.72116,                0.86674,                 1.2425,                0.80473,                0.78804,                 0.8527,                0.67626,                0.78095,                 0.6916,                  1.471,               0.008227,               0.008227,               0.008227
                    200,                0.72871,                0.87315,                 1.2455,                0.80211,                0.78826,                0.85279,                0.67591,                0.78089,                  0.692,                 1.4708,               0.008218,               0.008218,               0.008218
                    201,                0.72266,                0.85555,                 1.2418,                0.80229,                0.78694,                0.85307,                0.67636,                0.78094,                0.69166,                 1.4708,               0.008209,               0.008209,               0.008209
                    202,                0.72318,                0.85419,                 1.2406,                0.80222,                0.78745,                0.85288,                0.67594,                0.78099,                0.69168,                 1.4709,                 0.0082,                 0.0082,                 0.0082
                    203,                0.72493,                0.86278,                 1.2429,                0.82227,                0.77176,                0.85267,                0.67613,                0.78097,                0.69181,                 1.4709,               0.008191,               0.008191,               0.008191
                    204,                0.72653,                 0.8556,                 1.2446,                0.80694,                0.78517,                0.85284,                0.67554,                  0.781,                0.69175,                 1.4707,               0.008182,               0.008182,               0.008182
                    205,                0.72166,                0.85324,                 1.2429,                0.80674,                0.78552,                0.85263,                0.67549,                0.78114,                  0.692,                 1.4709,               0.008173,               0.008173,               0.008173
                    206,                0.73156,                0.86037,                 1.2476,                 0.8047,                0.78661,                0.85245,                0.67581,                0.78115,                0.69153,                 1.4707,               0.008164,               0.008164,               0.008164
                    207,                0.72705,                0.85751,                 1.2452,                0.80582,                0.78692,                0.85255,                0.67616,                0.78135,                0.69171,                 1.4709,               0.008155,               0.008155,               0.008155
                    208,                0.72596,                0.85231,                 1.2427,                0.81807,                0.77869,                0.85266,                0.67608,                 0.7813,                0.69155,                 1.4707,               0.008146,               0.008146,               0.008146
                    209,                0.72258,                0.84996,                 1.2451,                0.80845,                0.78541,                0.85242,                0.67627,                0.78137,                0.69156,                 1.4706,               0.008137,               0.008137,               0.008137
                    210,                0.72409,                 0.8514,                 1.2406,                0.81711,                0.77801,                0.85279,                 0.6767,                0.78151,                0.69108,                 1.4707,               0.008128,               0.008128,               0.008128
                    211,                0.72872,                0.84511,                  1.242,                0.81758,                0.77845,                0.85277,                0.67666,                0.78141,                0.69079,                 1.4705,               0.008119,               0.008119,               0.008119
                    212,                0.72515,                0.85081,                 1.2444,                0.81793,                0.77887,                0.85271,                0.67671,                0.78154,                0.69084,                 1.4706,                0.00811,                0.00811,                0.00811
                    213,                0.71612,                0.85119,                  1.234,                0.81764,                0.77838,                0.85274,                0.67617,                0.78154,                0.69083,                 1.4705,               0.008101,               0.008101,               0.008101
                    214,                0.72882,                0.84705,                 1.2473,                0.81681,                 0.7791,                0.85305,                 0.6764,                0.78171,                0.69074,                 1.4706,               0.008092,               0.008092,               0.008092
                    215,                 0.7199,                0.84661,                 1.2389,                0.81595,                0.77871,                0.85281,                0.67637,                0.78178,                0.69037,                 1.4706,               0.008083,               0.008083,               0.008083
                    216,                0.72163,                0.85438,                 1.2422,                 0.8161,                0.77834,                0.85281,                0.67653,                0.78175,                0.69065,                 1.4706,               0.008074,               0.008074,               0.008074
                    217,                0.72264,                0.84889,                 1.2377,                0.81697,                0.77739,                0.85282,                0.67678,                0.78165,                0.69068,                 1.4704,               0.008065,               0.008065,               0.008065
                    218,                0.71583,                0.83901,                 1.2366,                0.81558,                0.77766,                 0.8529,                 0.6765,                0.78175,                0.69094,                 1.4704,               0.008056,               0.008056,               0.008056
                    219,                 0.7202,                0.84495,                 1.2373,                0.81643,                0.77635,                0.85295,                 0.6765,                0.78201,                0.69102,                 1.4706,               0.008047,               0.008047,               0.008047
                    220,                0.71889,                0.84298,                  1.239,                0.81539,                0.77703,                 0.8531,                0.67639,                0.78205,                0.69094,                 1.4706,               0.008038,               0.008038,               0.008038
                    221,                0.71819,                0.84269,                 1.2382,                0.81565,                0.77783,                0.85327,                 0.6761,                0.78206,                0.69099,                 1.4706,               0.008029,               0.008029,               0.008029
                    222,                0.71825,                0.84427,                 1.2377,                0.81666,                0.77713,                0.85341,                0.67617,                0.78204,                0.69081,                 1.4706,                0.00802,                0.00802,                0.00802
                    223,                0.71694,                 0.8341,                 1.2352,                0.81601,                0.77767,                0.85329,                 0.6759,                0.78216,                0.69062,                 1.4706,               0.008011,               0.008011,               0.008011
                    224,                0.71602,                0.82871,                 1.2384,                0.81611,                0.77742,                0.85331,                  0.676,                0.78232,                0.69055,                 1.4706,               0.008002,               0.008002,               0.008002
                    225,                0.72034,                0.83503,                 1.2362,                0.81627,                0.77787,                0.85331,                0.67609,                0.78243,                0.69066,                 1.4707,               0.007993,               0.007993,               0.007993
                    226,                0.72293,                0.84535,                 1.2442,                0.81567,                0.77842,                0.85329,                0.67627,                0.78252,                0.69042,                 1.4709,               0.007984,               0.007984,               0.007984
                    227,                0.71445,                0.82757,                 1.2327,                0.81618,                0.77689,                 0.8534,                0.67623,                0.78246,                0.69055,                 1.4706,               0.007975,               0.007975,               0.007975
                    228,                0.71685,                0.84204,                 1.2388,                0.81725,                 0.7773,                0.85336,                0.67617,                0.78249,                0.69065,                 1.4705,               0.007966,               0.007966,               0.007966
                    229,                0.71358,                0.82231,                 1.2314,                0.81608,                0.77772,                0.85334,                0.67601,                0.78262,                0.69086,                 1.4705,               0.007957,               0.007957,               0.007957
                    230,                0.71543,                0.83729,                 1.2309,                0.80844,                0.78461,                0.85343,                0.67615,                0.78277,                0.69085,                 1.4708,               0.007948,               0.007948,               0.007948
                    231,                0.71354,                0.81985,                 1.2321,                0.80838,                0.78562,                0.85333,                0.67615,                0.78276,                0.69084,                 1.4707,               0.007939,               0.007939,               0.007939
                    232,                0.71724,                0.83856,                 1.2374,                0.80844,                 0.7864,                0.85319,                0.67629,                0.78287,                0.69108,                 1.4709,                0.00793,                0.00793,                0.00793
                    233,                0.71703,                0.82677,                  1.239,                0.80692,                0.78686,                0.85324,                0.67611,                0.78304,                0.69129,                 1.4712,               0.007921,               0.007921,               0.007921
                    234,                0.71667,                 0.8315,                 1.2366,                0.80824,                0.78656,                0.85302,                0.67606,                0.78304,                0.69091,                 1.4712,               0.007912,               0.007912,               0.007912
                    235,                0.71158,                0.83026,                 1.2339,                0.80926,                0.78683,                0.85261,                0.67552,                0.78309,                0.69053,                 1.4712,               0.007903,               0.007903,               0.007903
                    236,                0.71429,                0.82688,                 1.2362,                0.80774,                0.78759,                0.85273,                0.67588,                0.78289,                0.69057,                  1.471,               0.007894,               0.007894,               0.007894
                    237,                0.71408,                0.81485,                 1.2341,                0.80882,                0.78776,                0.85284,                0.67554,                0.78286,                0.69106,                  1.471,               0.007885,               0.007885,               0.007885
                    238,                0.71704,                0.83068,                 1.2387,                0.80745,                0.78886,                0.85278,                0.67603,                0.78293,                0.69109,                 1.4711,               0.007876,               0.007876,               0.007876
